frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0,  0.333,  0.98,  1, 0.12, 0.00, 0.01, 0.10, 0.53, 2.08, 0.00, 1.69, 0.15, 1.04, 0.11, 0.12, 0.06, 0.04, 0.89, 0.91, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.19, 0.00, 0.06, 0.00, 0.60, 1.92, 0.00, 1.65, 0.14, 1.01, 0.04, 0.16, 0.00, 0.00, 0.72, 0.79, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.24, 0.01, 0.06, 0.00, 0.62, 1.75, 0.00, 1.68, 0.12, 0.94, 0.04, 0.19, 0.00, 0.00, 0.61, 0.68, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.31, 0.01, 0.06, 0.00, 0.63, 1.73, 0.03, 1.80, 0.13, 0.88, 0.00, 0.15, 0.00, 0.00, 0.56, 0.55, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.35, 0.01, 0.01, 0.00, 0.59, 1.67, 0.03, 1.78, 0.14, 0.86, 0.00, 0.07, 0.00, 0.00, 0.52, 0.38, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.23, 0.00, 0.00, 0.00, 0.50, 1.69, 0.03, 1.81, 0.14, 0.79, 0.03, 0.11, 0.02, 0.04, 0.39, 0.30, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.11, 0.00, 0.00, 0.00, 0.47, 1.69, 0.00, 1.70, 0.12, 0.77, 0.11, 0.18, 0.02, 0.04, 0.29, 0.33, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.00, 0.02, 0.00, 0.00, 0.46, 1.55, 0.00, 1.63, 0.08, 0.77, 0.17, 0.25, 0.02, 0.04, 0.18, 0.33, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.04, 0.02, 0.00, 0.06, 0.48, 1.74, 0.00, 1.49, 0.03, 0.68, 0.23, 0.21, 0.00, 0.00, 0.11, 0.20, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.633,  0.98,  1, 0.05, 0.02, 0.00, 0.06, 0.45, 1.78, 0.00, 1.48, 0.07, 0.63, 0.17, 0.18, 0.01, 0.00, 0.04, 0.07, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.667,  0.98,  1, 0.05, 0.00, 0.00, 0.06, 0.48, 1.92, 0.03, 1.57, 0.10, 0.58, 0.14, 0.18, 0.11, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.700,  0.98,  1, 0.01, 0.00, 0.00, 0.02, 0.52, 1.73, 0.03, 1.65, 0.13, 0.67, 0.09, 0.23, 0.13, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.733,  0.98,  1, 0.00, 0.00, 0.00, 0.02, 0.51, 1.70, 0.03, 1.66, 0.09, 0.69, 0.09, 0.25, 0.18, 0.00, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.767,  0.98,  1, 0.00, 0.00, 0.00, 0.02, 0.50, 1.67, 0.00, 1.58, 0.05, 0.72, 0.07, 0.33, 0.15, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.800,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.47, 1.60, 0.02, 1.54, 0.02, 0.69, 0.02, 0.34, 0.15, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0,  0.833,  0.98,  1, 0.00, 0.00, 0.00, 0.01, 0.49, 1.50, 0.02, 1.51, 0.01, 0.70, 0.00, 0.42, 0.09, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0,  0.867,  0.98,  1, 0.00, 0.00, 0.00, 0.01, 0.49, 1.43, 0.06, 1.52, 0.01, 0.69, 0.00, 0.39, 0.03, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0,  0.900,  0.98,  1, 0.00, 0.01, 0.00, 0.00, 0.49, 1.43, 0.14, 1.51, 0.01, 0.70, 0.00, 0.34, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
