frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
15,  0,  0.467,  0.98,  1, 0.01, 0.00, 0.26, 0.00, 0.12, 0.58, 0.01, 0.01, 0.00, 0.79, 0.02, 0.06, 0.03, 0.01, 0.04, 0.04, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.01, 0.00, 0.26, 0.00, 0.08, 0.65, 0.01, 0.03, 0.00, 0.81, 0.02, 0.06, 0.03, 0.01, 0.04, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.02, 0.00, 0.25, 0.05, 0.07, 0.71, 0.03, 0.01, 0.00, 0.82, 0.04, 0.13, 0.01, 0.01, 0.03, 0.06, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.02, 0.00, 0.23, 0.09, 0.06, 0.73, 0.05, 0.03, 0.00, 0.79, 0.07, 0.12, 0.00, 0.02, 0.01, 0.15, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.02, 0.00, 0.29, 0.09, 0.07, 0.61, 0.05, 0.05, 0.00, 0.82, 0.15, 0.14, 0.02, 0.03, 0.02, 0.18, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.633,  0.98,  1, 0.00, 0.00, 0.30, 0.04, 0.09, 0.49, 0.03, 0.06, 0.00, 0.85, 0.12, 0.08, 0.02, 0.03, 0.07, 0.19, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.667,  0.98,  1, 0.04, 0.00, 0.31, 0.00, 0.10, 0.50, 0.00, 0.04, 0.00, 0.85, 0.09, 0.08, 0.02, 0.02, 0.12, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.700,  0.98,  1, 0.07, 0.00, 0.28, 0.00, 0.09, 0.55, 0.04, 0.02, 0.00, 0.86, 0.01, 0.06, 0.00, 0.00, 0.15, 0.19, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.733,  0.98,  1, 0.12, 0.00, 0.31, 0.00, 0.06, 0.63, 0.09, 0.02, 0.00, 0.86, 0.01, 0.05, 0.00, 0.00, 0.14, 0.16, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.767,  0.98,  1, 0.10, 0.00, 0.33, 0.00, 0.06, 0.61, 0.09, 0.02, 0.00, 0.89, 0.00, 0.01, 0.00, 0.00, 0.14, 0.08, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.800,  0.98,  1, 0.09, 0.00, 0.36, 0.00, 0.05, 0.52, 0.00, 0.00, 0.00, 0.90, 0.00, 0.03, 0.00, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
