frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0,  0.333,  0.98,  1, 0.03, 0.00, 0.18, 0.03, 0.00, 0.00, 0.00, 0.00, 0.64, 1.27, 0.03, 0.05, 0.00, 0.03, 0.09, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.03, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.62, 1.17, 0.02, 0.03, 0.00, 0.02, 0.13, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.03, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.57, 1.16, 0.02, 0.02, 0.00, 0.00, 0.11, 0.02, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.02, 0.02, 0.04, 0.03, 0.00, 0.04, 0.00, 0.00, 0.50, 1.18, 0.05, 0.04, 0.00, 0.00, 0.11, 0.03, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.06, 0.02, 0.13, 0.03, 0.00, 0.12, 0.00, 0.00, 0.44, 1.24, 0.03, 0.13, 0.02, 0.00, 0.11, 0.03, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.07, 0.02, 0.20, 0.03, 0.00, 0.23, 0.00, 0.00, 0.45, 1.21, 0.03, 0.20, 0.02, 0.00, 0.12, 0.03, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.05, 0.00, 0.25, 0.00, 0.00, 0.28, 0.00, 0.00, 0.47, 1.13, 0.01, 0.16, 0.02, 0.00, 0.09, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.01, 0.02, 0.16, 0.00, 0.00, 0.26, 0.00, 0.00, 0.52, 1.09, 0.00, 0.11, 0.00, 0.00, 0.04, 0.01, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.04, 0.03, 0.10, 0.00, 0.00, 0.17, 0.00, 0.00, 0.52, 1.07, 0.00, 0.05, 0.00, 0.00, 0.01, 0.01, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.633,  0.98,  1, 0.09, 0.03, 0.06, 0.00, 0.00, 0.19, 0.00, 0.00, 0.54, 1.08, 0.00, 0.05, 0.01, 0.00, 0.01, 0.06, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.667,  0.98,  1, 0.15, 0.00, 0.10, 0.00, 0.00, 0.36, 0.00, 0.00, 0.55, 1.02, 0.00, 0.00, 0.04, 0.00, 0.00, 0.14, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
